"","DATA_OC","DT_HR_LOCAL","NAME_OBJETO","NAME_SETOR","CD_ID_FRAME"
"1","{""PRENSA"":{""ESTADO"":""OPERANDO"",""OPERADOR"":""TRABALHANDO""},""BOBINA"":{""ESTADO"":""OPERANDO"",""VOLUME"":""BAIXO""}}",2025-11-08 10:51:11,"SETREMA","CORTE-ESTAMPO","301393"
"2","{""DOBRA"":{""ESTADO"":""PARADO""},""SOLDA"":{""ESTADO,:""PARADO""}}",2025-11-08 10:51:13,"DOBRA","DOBRA","301409"
"3","{""DOBRA"":{""ESTADO"":""OPERANDO""},""SOLDA"":{""ESTADO"":""OPERANDO""}}",2025-11-08 10:51:16,"DOBRA","DOBRA","301472"
"4","{""DOBRA"":{""ESTADO"":""PARADO""},""SOLDA"":{""ESTADO"":""OPERANDO""}}",2025-11-08 10:51:47,"DOBRA","DOBRA","301940"
"5","{""DOBRA"":{""ESTADO"":""OPERANDO""},""SOLDA"":{""ESTADO"":""OPERANDO""}}",2025-11-08 10:51:55,"DOBRA","DOBRA","302045"
"6","{""DOBRA"":{""ESTADO"":""PARADO""},""SOLDA"":{""ESTADO"":""OPERANDO""}}",2025-11-08 10:52:09,"DOBRA","DOBRA","302267"
"7","{""DOBRA"":{""ESTADO"":""OPERANDO""},""SOLDA"":{""ESTADO"":""OPERANDO""}}",2025-11-08 10:52:13,"DOBRA","DOBRA","302321"
"8","{""DOBRA"":{""ESTADO"":""PARADO""},""SOLDA"":{""ESTADO"":""OPERANDO""}}",2025-11-08 10:52:27,"DOBRA","DOBRA","302546"
"9","{""DOBRA"":{""ESTADO"":""OPERANDO""},""SOLDA"":{""ESTADO"":""OPERANDO""}}",2025-11-08 10:52:31,"DOBRA","DOBRA","302591"
"10","{""DOBRA"":{""ESTADO"":""PARADO""},""SOLDA"":{""ESTADO"":""OPERANDO""}}",2025-11-08 10:52:51,"DOBRA","DOBRA","302888"
"11","{""DOBRA"":{""ESTADO"":""OPERANDO""},""SOLDA"":{""ESTADO"":""OPERANDO""}}",2025-11-08 10:53:08,"DOBRA","DOBRA","303146"
"12","{""DOBRA"":{""ESTADO"":""PARADO""},""SOLDA"":{""ESTADO"":""OPERANDO""}}",2025-11-08 10:53:11,"DOBRA","DOBRA","303197"
"13","{""DOBRA"":{""ESTADO"":""OPERANDO""},""SOLDA"":{""ESTADO"":""OPERANDO""}}",2025-11-08 10:53:38,"DOBRA","DOBRA","303608"
"14","{""DOBRA"":{""ESTADO"":""PARADO""},""SOLDA"":{""ESTADO"":""OPERANDO""}}",2025-11-08 10:53:42,"DOBRA","DOBRA","303656"
"15","{""DOBRA"":{""ESTADO"":""OPERANDO""},""SOLDA"":{""ESTADO"":""OPERANDO""}}",2025-11-08 10:53:45,"DOBRA","DOBRA","303704"
"16","{""DOBRA"":{""ESTADO"":""PARADO""},""SOLDA"":{""ESTADO"":""OPERANDO""}}",2025-11-08 10:53:59,"DOBRA","DOBRA","303905"
"17","{""DOBRA"":{""ESTADO"":""OPERANDO""},""SOLDA"":{""ESTADO"":""OPERANDO""}}",2025-11-08 10:54:06,"DOBRA","DOBRA","304010"
"18","{""DOBRA"":{""ESTADO"":""PARADO""},""SOLDA"":{""ESTADO"":""PARADO""}}",2025-11-08 10:54:13,"DOBRA","DOBRA","304115"
"19","{""DOBRA"":{""ESTADO"":""OPERANDO""},""SOLDA"":{""ESTADO"":""OPERANDO""}}",2025-11-08 10:54:16,"DOBRA","DOBRA","304169"
"20","{""DOBRA"":{""ESTADO"":""PARADO""},""SOLDA"":{""ESTADO"":""OPERANDO""}}",2025-11-08 10:54:33,"DOBRA","DOBRA","304424"
"21","{""DOBRA"":{""ESTADO"":""OPERANDO""},""SOLDA"":{""ESTADO"":""OPERANDO""}}",2025-11-08 10:54:39,"DOBRA","DOBRA","304520"
"22","{""DOBRA"":{""ESTADO"":""PARADO""},""SOLDA"":{""ESTADO"":""OPERANDO""}}",2025-11-08 10:54:46,"DOBRA","DOBRA","304619"
"23","{""DOBRA"":{""ESTADO"":""OPERANDO""},""SOLDA"":{""ESTADO"":""OPERANDO""}}",2025-11-08 10:54:53,"DOBRA","DOBRA","304721"
"24","{""DOBRA"":{""ESTADO"":""PARADO""},""SOLDA"":{""ESTADO"":""OPERANDO""}}",2025-11-08 10:55:10,"DOBRA","DOBRA","304977"
"25","{""DOBRA"":{""ESTADO"":""OPERANDO""},""SOLDA"":{""ESTADO"":""OPERANDO""}}",2025-11-08 10:55:13,"DOBRA","DOBRA","305027"
"26","{""DOBRA"":{""ESTADO"":""PARADO""},""SOLDA"":{""ESTADO"":""OPERANDO""}}",2025-11-08 10:55:23,"DOBRA","DOBRA","305180"
"27","{""DOBRA"":{""ESTADO"":""OPERANDO""},""SOLDA"":{""ESTADO"":""OPERANDO""}}",2025-11-08 10:55:26,"DOBRA","DOBRA","305225"
"28","{""DOBRA"":{""ESTADO"":""PARADO""},""SOLDA"":{""ESTADO"":""PARADO""}}",2025-11-08 10:55:46,"DOBRA","DOBRA","305522"
"29","{""DOBRA"":{""ESTADO"":""PARADO""},""SOLDA"":{""ESTADO"":""OPERANDO""}}",2025-11-08 10:55:50,"DOBRA","DOBRA","305573"
"30","{""DOBRA"":{""ESTADO"":""OPERANDO""},""SOLDA"":{""ESTADO"":""OPERANDO""}}",2025-11-08 10:55:53,"DOBRA","DOBRA","305624"
"31","{""DOBRA"":{""ESTADO"":""PARADO""},""SOLDA"":{""ESTADO"":""OPERANDO""}}",2025-11-08 10:56:00,"DOBRA","DOBRA","305729"
"32","{""DOBRA"":{""ESTADO"":""OPERANDO""},""SOLDA"":{""ESTADO"":""OPERANDO""}}",2025-11-08 10:56:04,"DOBRA","DOBRA","305780"
"33","{""DOBRA"":{""ESTADO"":""PARADO""},""SOLDA"":{""ESTADO"":""OPERANDO""}}",2025-11-08 10:56:07,"DOBRA","DOBRA","305834"
"34","{""DOBRA"":{""ESTADO"":""OPERANDO""},""SOLDA"":{""ESTADO"":""OPERANDO""}}",2025-11-08 10:56:17,"DOBRA","DOBRA","305987"
"35","{""DOBRA"":{""ESTADO"":""PARADO""},""SOLDA"":{""ESTADO"":""OPERANDO""}}",2025-11-08 10:56:21,"DOBRA","DOBRA","306041"
"36","{""DOBRA"":{""ESTADO"":""OPERANDO""},""SOLDA"":{""ESTADO"":""OPERANDO""}}",2025-11-08 10:56:28,"DOBRA","DOBRA","306143"
"37","{""DOBRA"":{""ESTADO"":""PARADO""},""SOLDA"":{""ESTADO"":""PARADO""}}",2025-11-08 10:56:31,"DOBRA","DOBRA","306197"
"38","{""DOBRA"":{""ESTADO"":""OPERANDO""},""SOLDA"":{""ESTADO"":""OPERANDO""}}",2025-11-08 10:57:01,"DOBRA","DOBRA","306641"
"39","{""DOBRA"":{""ESTADO"":""PARADO""},""SOLDA"":{""ESTADO"":""OPERANDO""}}",2025-11-08 10:57:14,"DOBRA","DOBRA","306842"
"40","{""DOBRA"":{""ESTADO"":""OPERANDO""},""SOLDA"":{""ESTADO"":""OPERANDO""}}",2025-11-08 10:57:21,"DOBRA","DOBRA","306944"
"41","{""DOBRA"":{""ESTADO"":""PARADO""},""SOLDA"":{""ESTADO"":""PARADO""}}",2025-11-08 10:57:32,"DOBRA","DOBRA","307103"
"42","{""DOBRA"":{""ESTADO"":""OPERANDO""},""SOLDA"":{""ESTADO"":""OPERANDO""}}",2025-11-08 10:57:35,"DOBRA","DOBRA","307157"
"43","{""DOBRA"":{""ESTADO"":""PARADO""},""SOLDA"":{""ESTADO"":""OPERANDO""}}",2025-11-08 10:57:57,"DOBRA","DOBRA","307481"
"44","{""DOBRA"":{""ESTADO"":""OPERANDO""},""SOLDA"":{""ESTADO"":""OPERANDO""}}",2025-11-08 10:58:04,"DOBRA","DOBRA","307592"
"45","{""DOBRA"":{""ESTADO"":""PARADO""},""SOLDA"":{""ESTADO"":""PARADO""}}",2025-11-08 10:58:11,"DOBRA","DOBRA","307691"
"46","{""DOBRA"":{""ESTADO"":""PARADO""},""SOLDA"":{""ESTADO"":""OPERANDO""}}",2025-11-08 10:58:14,"DOBRA","DOBRA","307742"
"47","{""DOBRA"":{""ESTADO"":""PARADO""},""SOLDA"":{""ESTADO"":""PARADO""}}",2025-11-08 10:58:18,"DOBRA","DOBRA","307796"
"48","{""DOBRA"":{""ESTADO"":""PARADO""},""SOLDA"":{""ESTADO"":""OPERANDO""}}",2025-11-08 10:58:21,"DOBRA","DOBRA","307847"
"49","{""DOBRA"":{""ESTADO"":""OPERANDO""},""SOLDA"":{""ESTADO"":""OPERANDO""}}",2025-11-08 10:58:25,"DOBRA","DOBRA","307901"
"50","{""DOBRA"":{""ESTADO"":""PARADO""},""SOLDA"":{""ESTADO"":""OPERANDO""}}",2025-11-08 10:58:28,"DOBRA","DOBRA","307952"
"51","{""DOBRA"":{""ESTADO"":""OPERANDO""},""SOLDA"":{""ESTADO"":""OPERANDO""}}",2025-11-08 10:58:32,"DOBRA","DOBRA","308006"
"52","{""PRENSA"":{""ESTADO"":""PARADO"",""OPERADOR"":""TRABALHANDO""},""BOBINA"":{""ESTADO"":""OPERANDO"",""VOLUME"":""BAIXO""}}",2025-11-08 10:58:45,"SETREMA","CORTE-ESTAMPO","308205"
"53","{""DOBRA"":{""ESTADO"":""PARADO""},""SOLDA"":{""ESTADO"":""OPERANDO""}}",2025-11-08 10:58:46,"DOBRA","DOBRA","308219"
"54","{""PRENSA"":{""ESTADO"":""PARADO"",""OPERADOR"":""AUSENTE""},""BOBINA"":{""ESTADO"":""OPERANDO"",""VOLUME"":""BAIXO""}}",2025-11-08 10:58:48,"SETREMA","CORTE-ESTAMPO","308256"
"55","{""DOBRA"":{""ESTADO"":""OPERANDO""},""SOLDA"":{""ESTADO"":""OPERANDO""}}",2025-11-08 10:58:50,"DOBRA","DOBRA","308270"
"56","{""PRENSA"":{""ESTADO"":""OPERANDO"",""OPERADOR"":""TRABALHANDO""},""BOBINA"":{""ESTADO"":""OPERANDO"",""VOLUME"":""ALTO""}}",2025-11-08 10:58:52,"SETREMA","CORTE-ESTAMPO","308310"
"57","{""PRENSA"":{""ESTADO"":""OPERANDO"",""OPERADOR"":""TRABALHANDO""},""BOBINA"":{""ESTADO"":""OPERANDO"",""VOLUME"":""BAIXO""}}",2025-11-08 10:58:56,"SETREMA","CORTE-ESTAMPO","308367"
"58","{""DOBRA"":{""ESTADO"":""PARADO""},""SOLDA"":{""ESTADO"":""OPERANDO""}}",2025-11-08 10:59:00,"DOBRA","DOBRA","308435"
"59","{""PRENSA"":{""ESTADO"":""PARADO"",""OPERADOR"":""AUSENTE""},""BOBINA"":{""ESTADO"":""OPERANDO"",""VOLUME"":""BAIXO""}}",2025-11-08 10:59:02,"SETREMA","CORTE-ESTAMPO","308469"
"60","{""DOBRA"":{""ESTADO"":""PARADO""},""SOLDA"":{""ESTADO"":""PARADO""}}",2025-11-08 10:59:04,"DOBRA","DOBRA","308483"
"61","{""PRENSA"":{""ESTADO"":""PARADO"",""OPERADOR"":""AUSENTE""},""BOBINA"":{""ESTADO"":""PARADO"",""VOLUME"":""BAIXO""}}",2025-11-08 10:59:06,"SETREMA","CORTE-ESTAMPO","308521"
"62","{""PRENSA"":{""ESTADO"":""PARADO"",""OPERADOR"":""AUSENTE""},""BOBINA"":{""ESTADO"":""OPERANDO"",""VOLUME"":""BAIXO""}}",2025-11-08 10:59:26,"SETREMA","CORTE-ESTAMPO","308829"
"63","{""PRENSA"":{""ESTADO"":""PARADO"",""OPERADOR"":""AUSENTE""},""BOBINA"":{""ESTADO"":""PARADO"",""VOLUME"":""BAIXO""}}",2025-11-08 10:59:30,"SETREMA","CORTE-ESTAMPO","308880"
"64","{""DOBRA"":{""ESTADO"":""OPERANDO""},""SOLDA"":{""ESTADO"":""OPERANDO""}}",2025-11-08 10:59:38,"DOBRA","DOBRA","309003"
"65","{""PRENSA"":{""ESTADO"":""PARADO"",""OPERADOR"":""AUSENTE""},""BOBINA"":{""ESTADO"":""OPERANDO"",""VOLUME"":""BAIXO""}}",2025-11-08 10:59:51,"SETREMA","CORTE-ESTAMPO","309204"
"66","{""PRENSA"":{""ESTADO"":""PARADO"",""OPERADOR"":""AUSENTE""},""BOBINA"":{""ESTADO"":""PARADO"",""VOLUME"":""BAIXO""}}",2025-11-08 10:59:55,"SETREMA","CORTE-ESTAMPO","309258"
"67","{""PRENSA"":{""ESTADO"":""PARADO"",""OPERADOR"":""AUSENTE""},""BOBINA"":{""ESTADO"":""OPERANDO"",""VOLUME"":""BAIXO""}}",2025-11-08 10:59:59,"SETREMA","CORTE-ESTAMPO","309315"
"68","{""DOBRA"":{""ESTADO"":""PARADO""},""SOLDA"":{""ESTADO"":""OPERANDO""}}",2025-11-08 11:00:00,"DOBRA","DOBRA","309329"
"69","{""PRENSA"":{""ESTADO"":""PARADO"",""OPERADOR"":""AUSENTE""},""BOBINA"":{""ESTADO"":""PARADO"",""VOLUME"":""BAIXO""}}",2025-11-08 11:00:02,"SETREMA","CORTE-ESTAMPO","309372"
"70","{""DOBRA"":{""ESTADO"":""OPERANDO""},""SOLDA"":{""ESTADO"":""OPERANDO""}}",2025-11-08 11:00:04,"DOBRA","DOBRA","309383"
"71","{""PRENSA"":{""ESTADO"":""PARADO"",""OPERADOR"":""AUSENTE""},""BOBINA"":{""ESTADO"":""OPERANDO"",""VOLUME"":""BAIXO""}}",2025-11-08 11:00:06,"SETREMA","CORTE-ESTAMPO","309420"
"72","{""PRENSA"":{""ESTADO"":""PARADO"",""OPERADOR"":""AUSENTE""},""BOBINA"":{""ESTADO"":""PARADO"",""VOLUME"":""BAIXO""}}",2025-11-08 11:00:09,"SETREMA","CORTE-ESTAMPO","309468"
"73","{""PRENSA"":{""ESTADO"":""PARADO"",""OPERADOR"":""AUSENTE""},""BOBINA"":{""ESTADO"":""OPERANDO"",""VOLUME"":""BAIXO""}}",2025-11-08 11:00:12,"SETREMA","CORTE-ESTAMPO","309518"
"74","{""DOBRA"":{""ESTADO"":""PARADO""},""SOLDA"":{""ESTADO"":""PARADO""}}",2025-11-08 11:00:14,"DOBRA","DOBRA","309533"
"75","{""PRENSA"":{""ESTADO"":""PARADO"",""OPERADOR"":""AUSENTE""},""BOBINA"":{""ESTADO"":""PARADO"",""VOLUME"":""BAIXO""}}",2025-11-08 11:00:16,"SETREMA","CORTE-ESTAMPO","309570"
"76","{""DOBRA"":{""ESTADO"":""OPERANDO""},""SOLDA"":{""ESTADO"":""OPERANDO""}}",2025-11-08 11:00:17,"DOBRA","DOBRA","309587"
"77","{""PRENSA"":{""ESTADO"":""PARADO"",""OPERADOR"":""AUSENTE""},""BOBINA"":{""ESTADO"":""OPERANDO"",""VOLUME"":""BAIXO""}}",2025-11-08 11:00:19,"SETREMA","CORTE-ESTAMPO","309621"
"78","{""PRENSA"":{""ESTADO"":""PARADO"",""OPERADOR"":""AUSENTE""},""BOBINA"":{""ESTADO"":""PARADO"",""VOLUME"":""BAIXO""}}",2025-11-08 11:00:23,"SETREMA","CORTE-ESTAMPO","309675"
"79","{""PRENSA"":{""ESTADO"":""PARADO"",""OPERADOR"":""AUSENTE""},""BOBINA"":{""ESTADO"":""OPERANDO"",""VOLUME"":""BAIXO""}}",2025-11-08 11:00:33,"SETREMA","CORTE-ESTAMPO","309831"
"80","{""PRENSA"":{""ESTADO"":""PARADO"",""OPERADOR"":""AUSENTE""},""BOBINA"":{""ESTADO"":""PARADO"",""VOLUME"":""BAIXO""}}",2025-11-08 11:00:37,"SETREMA","CORTE-ESTAMPO","309885"
"81","{""PRENSA"":{""ESTADO"":""PARADO"",""OPERADOR"":""AUSENTE""},""BOBINA"":{""ESTADO"":""OPERANDO"",""VOLUME"":""BAIXO""}}",2025-11-08 11:00:44,"SETREMA","CORTE-ESTAMPO","309992"
"82","{""DOBRA"":{""ESTADO"":""PARADO""},""SOLDA"":{""ESTADO"":""PARADO""}}",2025-11-08 11:00:45,"DOBRA","DOBRA","310007"
"83","{""PRENSA"":{""ESTADO"":""PARADO"",""OPERADOR"":""AUSENTE""},""BOBINA"":{""ESTADO"":""PARADO"",""VOLUME"":""BAIXO""}}",2025-11-08 11:00:47,"SETREMA","CORTE-ESTAMPO","310047"
"84","{""DOBRA"":{""ESTADO"":""OPERANDO""},""SOLDA"":{""ESTADO"":""OPERANDO""}}",2025-11-08 11:00:49,"DOBRA","DOBRA","310062"
"85","{""PRENSA"":{""ESTADO"":""PARADO"",""OPERADOR"":""AUSENTE""},""BOBINA"":{""ESTADO"":""OPERANDO"",""VOLUME"":""BAIXO""}}",2025-11-08 11:00:51,"SETREMA","CORTE-ESTAMPO","310101"
"86","{""PRENSA"":{""ESTADO"":""PARADO"",""OPERADOR"":""AUSENTE""},""BOBINA"":{""ESTADO"":""PARADO"",""VOLUME"":""BAIXO""}}",2025-11-08 11:00:55,"SETREMA","CORTE-ESTAMPO","310158"
"87","{""PRENSA"":{""ESTADO"":""PARADO"",""OPERADOR"":""PROXIMO""},""BOBINA"":{""ESTADO"":""OPERANDO"",""VOLUME"":""BAIXO""}}",2025-11-08 11:00:58,"SETREMA","CORTE-ESTAMPO","310209"
"88","{""PRENSA"":{""ESTADO"":""PARADO"",""OPERADOR"":""AUSENTE""},""BOBINA"":{""ESTADO"":""PARADO"",""VOLUME"":""BAIXO""}}",2025-11-08 11:01:01,"SETREMA","CORTE-ESTAMPO","310259"
"89","{""PRENSA"":{""ESTADO"":""PARADO"",""OPERADOR"":""AUSENTE""},""BOBINA"":{""ESTADO"":""OPERANDO"",""VOLUME"":""BAIXO""}}",2025-11-08 11:01:05,"SETREMA","CORTE-ESTAMPO","310312"
"90","{""PRENSA"":{""ESTADO"":""PARADO"",""OPERADOR"":""AUSENTE""},""BOBINA"":{""ESTADO"":""PARADO"",""VOLUME"":""BAIXO""}}",2025-11-08 11:01:08,"SETREMA","CORTE-ESTAMPO","310362"
"91","{""DOBRA"":{""ESTADO"":""PARADO""},""SOLDA"":{""ESTADO"":""OPERANDO""}}",2025-11-08 11:01:10,"DOBRA","DOBRA","310377"
"92","{""PRENSA"":{""ESTADO"":""PARADO"",""OPERADOR"":""TRABALHANDO""},""BOBINA"":{""ESTADO"":""OPERANDO"",""VOLUME"":""BAIXO""}}",2025-11-08 11:01:12,"SETREMA","CORTE-ESTAMPO","310412"
"93","{""DOBRA"":{""ESTADO"":""OPERANDO""},""SOLDA"":{""ESTADO"":""OPERANDO""}}",2025-11-08 11:01:13,"DOBRA","DOBRA","310427"
"94","{""PRENSA"":{""ESTADO"":""PARADO"",""OPERADOR"":""PROXIMO""},""BOBINA"":{""ESTADO::""PARADO"",""VOLUME"":""BAIXO""}}",2025-11-08 11:01:15,"SETREMA","CORTE-ESTAMPO","310464"
"95","{""PRENSA"":{""ESTADO"":""PARADO"",""OPERADOR"":""AUSENTE""},""BOBINA"":{""ESTADO"":""OPERANDO"",""VOLUME"":""BAIXO""}}",2025-11-08 11:01:19,"SETREMA","CORTE-ESTAMPO","310515"
"96","{""DOBRA"":{""ESTADO"":""PARADO""},""SOLDA"":{""ESTADO"":""OPERANDO""}}",2025-11-08 11:01:20,"DOBRA","DOBRA","310532"
"97","{""PRENSA"":{""ESTADO"":""PARADO"",""OPERADOR"":""PROXIMO""},""BOBINA"":{""ESTADO::""PARADO"",""VOLUME"":""BAIXO""}}",2025-11-08 11:01:22,"SETREMA","CORTE-ESTAMPO","310568"
"98","{""DOBRA"":{""ESTADO"":""OPERANDO""},""SOLDA"":{""ESTADO"":""OPERANDO""}}",2025-11-08 11:01:27,"DOBRA","DOBRA","310637"
"99","{""PRENSA"":{""ESTADO"":""PARADO"",""OPERADOR"":""AUSENTE""},""BOBINA"":{""ESTADO"":""PARADO"",""VOLUME"":""BAIXO""}}",2025-11-08 11:01:29,"SETREMA","CORTE-ESTAMPO","310677"
"100","{""PRENSA"":{""ESTADO"":""PARADO"",""OPERADOR"":""PROXIMO""},""BOBINA"":{""ESTADO::""PARADO"",""VOLUME"":""BAIXO""}}",2025-11-08 11:01:33,"SETREMA","CORTE-ESTAMPO","310728"
"101","{""PRENSA"":{""ESTADO"":""PARADO"",""OPERADOR"":""AUSENTE""},""BOBINA"":{""ESTADO"":""PARADO"",""VOLUME"":""BAIXO""}}",2025-11-08 11:01:37,"SETREMA","CORTE-ESTAMPO","310782"
"102","{""DOBRA"":{""ESTADO"":""PARADO""},""SOLDA"":{""ESTADO"":""OPERANDO""}}",2025-11-08 11:01:38,"DOBRA","DOBRA","310796"
"103","{""PRENSA"":{""ESTADO"":""PARADO"",""OPERADOR"":""PROXIMO""},""BOBINA"":{""ESTADO::""PARADO"",""VOLUME"":""BAIXO""}}",2025-11-08 11:01:40,"SETREMA","CORTE-ESTAMPO","310836"
"104","{""DOBRA"":{""ESTADO"":""OPERANDO""},""SOLDA"":{""ESTADO"":""OPERANDO""}}",2025-11-08 11:01:45,"DOBRA","DOBRA","310905"
"105","{""PRENSA"":{""ESTADO"":""PARADO"",""OPERADOR"":""PROXIMO""},""BOBINA"":{""ESTADO"":""PARADO"",""VOLUME"":""BAIXO""}}",2025-11-08 11:01:47,"SETREMA","CORTE-ESTAMPO","310947"
"106","{""PRENSA"":{""ESTADO"":""PARADO"",""OPERADOR"":""TRABALHANDO""},""BOBINA"":{""ESTADO"":""OPERANDO"",""VOLUME"":""BAIXO""}}",2025-11-08 11:01:51,"SETREMA","CORTE-ESTAMPO","311001"
"107","{""PRENSA"":{""ESTADO"":""PARADO"",""OPERADOR"":""PROXIMO""},""BOBINA"":{""ESTADO"":""PARADO"",""VOLUME"":""BAIXO""}}",2025-11-08 11:01:55,"SETREMA","CORTE-ESTAMPO","311058"
"108","{""DOBRA"":{""ESTADO"":""PARADO""},""SOLDA"":{""ESTADO"":""PARADO""}}",2025-11-08 11:01:57,"DOBRA","DOBRA","311073"
"109","{""PRENSA"":{""ESTADO"":""PARADO"",""OPERADOR"":""PROXIMO""},""BOBINA"":{""ESTADO::""OPERANDO"",""VOLUME"":""BAIXO""}}",2025-11-08 11:01:58,"SETREMA","CORTE-ESTAMPO","311112"
"110","{""DOBRA"":{""ESTADO"":""OPERANDO""},""SOLDA"":{""ESTADO"":""OPERANDO""}}",2025-11-08 11:02:00,"DOBRA","DOBRA","311126"
"111","{""PRENSA"":{""ESTADO"":""PARADO"",""OPERADOR"":""PROXIMO""},""BOBINA"":{""ESTADO::""PARADO"",""VOLUME"":""BAIXO""}}",2025-11-08 11:02:02,"SETREMA","CORTE-ESTAMPO","311160"
"112","{""PRENSA"":{""ESTADO"":""PARADO"",""OPERADOR"":""PROXIMO""},""BOBINA"":{""ESTADO::""OPERANDO"",""VOLUME"":""BAIXO""}}",2025-11-08 11:02:05,"SETREMA","CORTE-ESTAMPO","311211"
"113","{""PRENSA"":{""ESTADO"":""PARADO"",""OPERADOR"":""PROXIMO""},""BOBINA"":{""ESTADO::""PARADO"",""VOLUME"":""BAIXO""}}",2025-11-08 11:02:08,"SETREMA","CORTE-ESTAMPO","311261"
"114","{""PRENSA"":{""ESTADO"":""PARADO"",""OPERADOR"":""TRABALHANDO""},""BOBINA"":{""ESTADO"":""OPERANDO"",""VOLUME"":""BAIXO""}}",2025-11-08 11:02:12,"SETREMA","CORTE-ESTAMPO","311312"
"115","{""PRENSA"":{""ESTADO"":""PARADO"",""OPERADOR"":""PROXIMO""},""BOBINA"":{""ESTADO"":""PARADO"",""VOLUME"":""BAIXO""}}",2025-11-08 11:02:15,"SETREMA","CORTE-ESTAMPO","311363"
"116","{""PRENSA"":{""ESTADO"":""PARADO"",""OPERADOR"":""AUSENTE""},""BOBINA"":{""ESTADO::""PARADO"",""VOLUME"":""BAIXO""}}",2025-11-08 11:02:19,"SETREMA","CORTE-ESTAMPO","311417"
"117","{""PRENSA"":{""ESTADO"":""PARADO"",""OPERADOR"":""TRABALHANDO""},""BOBINA"":{""ESTADO"":""PARADO"",""VOLUME"":""BAIXO:}}",2025-11-08 11:02:22,"SETREMA","CORTE-ESTAMPO","311469"
"118","{""PRENSA"":{""ESTADO"":""PARADO"",""OPERADOR"":""AUSENTE""},""BOBINA"":{""ESTADO"":""OPERANDO"",""VOLUME"":""BAIXO""}}",2025-11-08 11:02:26,"SETREMA","CORTE-ESTAMPO","311519"
"119","{""DOBRA"":{""ESTADO"":""PARADO""},""SOLDA"":{""ESTADO"":""PARADO""}}",2025-11-08 11:02:27,"DOBRA","DOBRA","311537"
"120","{""PRENSA"":{""ESTADO"":""PARADO"",""OPERADOR"":""AUSENTE""},""BOBINA"":{""ESTADO"":""PARADO"",""VOLUME"":""BAIXO""}}",2025-11-08 11:02:29,"SETREMA","CORTE-ESTAMPO","311576"
"121","{""PRENSA"":{""ESTADO"":""PARADO"",""OPERADOR"":""TRABALHANDO""},""BOBINA"":{""ESTADO"":""PARADO"",""VOLUME"":""BAIXO""}}",2025-11-08 11:02:44,"SETREMA","CORTE-ESTAMPO","311789"
"122","{""DOBRA"":{""ESTADO"":""PARADO""},""SOLDA"":{""ESTADO"":""OPERANDO""}}",2025-11-08 11:02:49,"DOBRA","DOBRA","311859"
"123","{""PRENSA"":{""ESTADO"":""PARADO"",""OPERADOR"":""TRABALHANDO""},""BOBINA"":{""ESTADO"":""PARADO"",""VOLUME"":""VAZIO""}}",2025-11-08 11:02:51,"SETREMA","CORTE-ESTAMPO","311900"
"124","{""DOBRA"":{""ESTADO"":""OPERANDO""},""SOLDA"":{""ESTADO"":""OPERANDO""}}",2025-11-08 11:02:52,"DOBRA","DOBRA","311915"
"125","{""PRENSA"":{""ESTADO"":""OPERANDO"",""OPERADOR"":""TRABALHANDO""},""BOBINA"":{""ESTADO"":""PARADO"",""VOLUME"":""VAZIO""}}",2025-11-08 11:02:54,"SETREMA","CORTE-ESTAMPO","311949"
"126","{""PRENSA"":{""ESTADO"":""PARADO"",""OPERADOR"":""TRABALHANDO""},""BOBINA"":{""ESTADO"":""PARADO"",""VOLUME"":""VAZIO""}}",2025-11-08 11:02:58,"SETREMA","CORTE-ESTAMPO","311999"
"127","{""PRENSA"":{""ESTADO"":""PARADO"",""OPERADOR"":""TRABALHANDO""},""BOBINA"":{""ESTADO"":""PARADO"",""VOLUME"":""ALTO""}}",2025-11-08 11:03:01,"SETREMA","CORTE-ESTAMPO","312050"
"128","{""PRENSA"":{""ESTADO"":""PARADO"",""OPERADOR"":""TRABALHANDO""},""BOBINA"":{""ESTADO"":""PARADO"",""VOLUME"":""VAZIO""}}",2025-11-08 11:03:08,"SETREMA","CORTE-ESTAMPO","312152"
"129","{""DOBRA"":{""ESTADO"":""PARADO""},""SOLDA"":{""ESTADO"":""PARADO""}}",2025-11-08 11:03:20,"DOBRA","DOBRA","312323"
"130","{""PRENSA"":{""ESTADO"":""PARADO"",""OPERADOR"":""TRABALHANDO""},""BOBINA"":{""ESTADO"":""PARADO"",""VOLUME"":""ALTO""}}",2025-11-08 11:03:33,"SETREMA","CORTE-ESTAMPO","312521"
"131","{""PRENSA"":{""ESTADO"":""PARADO"",""OPERADOR"":""TRABALHANDO""},""BOBINA"":{""ESTADO"":""PARADO"",""VOLUME"":""VAZIO""}}",2025-11-08 11:03:36,"SETREMA","CORTE-ESTAMPO","312578"
"132","{""DOBRA"":{""ESTADO"":""OPERANDO""},""SOLDA"":{""ESTADO"":""OPERANDO""}}",2025-11-08 11:03:38,"DOBRA","DOBRA","312590"
"133","{""DOBRA"":{""ESTADO"":""PARADO""},""SOLDA"":{""ESTADO"":""OPERANDO""}}",2025-11-08 11:03:56,"DOBRA","DOBRA","312867"
"134","{""PRENSA"":{""ESTADO"":""PARADO"",""OPERADOR"":""TRABALHANDO""},""BOBINA"":{""ESTADO"":""PARADO"",""VOLUME"":""ALTO""}}",2025-11-08 11:03:58,"SETREMA","CORTE-ESTAMPO","312908"
